published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2019-10-21,136.00,138.00,133.00,133.00,-0.75,210.00,28390.00,-1
2019-10-22,135.00,137.00,135.00,135.00,1.50,110.00,14930.00,1
2019-10-23,137.00,141.00,137.00,141.00,4.44,100.00,13890.00,1
2019-10-24,139.00,139.00,137.00,137.00,-2.84,70.00,9660.00,-1
2019-10-31,136.00,137.00,135.00,135.00,-1.46,535.00,72995.00,-1
2019-11-03,133.00,133.00,133.00,133.00,-1.48,35.00,4655.00,-1
2019-11-04,131.00,133.00,131.00,131.00,-1.50,1202.00,158786.00,-1
2019-11-05,133.00,137.00,133.00,137.00,4.58,110.00,14860.00,1
2019-11-06,135.00,135.00,132.00,132.00,-3.65,2784.00,370588.00,-1
2019-11-07,132.00,133.00,131.00,131.00,-0.76,3069.00,402299.00,-1
2019-11-11,131.00,133.00,131.00,133.00,1.53,250.00,33150.00,1
2019-11-12,131.00,132.00,131.00,131.00,-1.50,225.00,29575.00,-1
2019-11-13,131.00,131.00,129.00,130.00,-0.76,1778.00,231198.00,-1
2019-11-14,132.00,140.00,132.00,139.00,6.92,255.00,34840.00,1
2019-11-17,137.00,137.00,131.00,131.00,-5.76,165.00,22035.00,-1
2019-11-18,133.00,135.00,133.00,135.00,3.05,70.00,9380.00,1
2019-11-19,133.00,133.00,133.00,133.00,-1.48,340.00,45220.00,-1
2019-11-20,135.00,135.00,135.00,135.00,1.50,50.00,6750.00,1
2019-11-21,133.00,133.00,133.00,133.00,-1.48,10.00,1330.00,-1
2019-11-24,133.00,133.00,127.00,129.00,-3.01,4420.00,567980.00,-1
2019-11-25,129.00,129.00,126.00,126.00,-2.33,1634.00,208176.00,-1
2019-11-26,128.00,129.00,127.00,128.00,1.59,8573.00,1095619.00,1
2019-11-27,130.00,130.00,130.00,130.00,1.56,415.00,53950.00,1
2019-11-28,129.00,129.00,128.00,128.00,-1.54,490.00,63070.00,-1
2019-12-01,129.00,131.00,129.00,131.00,2.34,85.00,11005.00,1
2019-12-02,129.00,131.00,129.00,131.00,0.00,276.00,35804.00,0
2019-12-03,131.00,131.00,129.00,130.00,-0.76,452.00,58448.00,-1
2019-12-04,130.00,131.00,130.00,131.00,0.77,423.00,55000.00,1
2019-12-05,129.00,131.00,129.00,131.00,0.00,1804.00,236044.00,0
2019-12-08,130.00,131.00,129.00,129.00,-1.53,260.00,34010.00,-1
2019-12-09,131.00,133.00,130.00,132.00,2.33,1109.00,145282.00,1
2019-12-10,132.00,132.00,131.00,131.00,-0.76,410.00,54010.00,-1
2019-12-11,131.00,136.00,131.00,136.00,3.82,1047.00,140667.00,1
2019-12-12,134.00,137.00,134.00,137.00,0.74,270.00,36470.00,1
2019-12-15,136.00,138.00,132.00,138.00,0.73,809.00,109326.00,1
2019-12-16,136.00,136.00,132.00,132.00,-4.35,124.00,16578.00,-1
2019-12-17,132.00,132.00,132.00,132.00,0.00,52.00,6864.00,0
2019-12-19,134.00,137.00,134.00,137.00,3.79,333.00,45396.00,1
2019-12-22,138.00,138.00,135.00,135.00,-1.46,833.00,114131.00,-1
2019-12-23,137.00,139.00,135.00,137.00,1.48,297.00,40825.00,1
2019-12-24,143.00,143.00,135.00,135.00,-1.46,2768.00,385875.00,-1
2019-12-25,135.00,137.00,133.00,136.00,0.74,8133.00,1093759.00,1
2019-12-26,136.00,136.00,134.00,135.00,-0.74,2500.00,336513.00,-1
2019-12-29,135.00,137.00,133.00,136.00,0.74,6445.00,877962.00,1
2019-12-30,138.00,139.00,135.00,135.00,-0.74,2336.00,317805.00,-1
2019-12-31,137.00,139.00,137.00,138.00,2.22,4510.00,620268.00,1
2020-01-01,136.00,136.00,130.00,130.00,-5.80,374.00,49458.00,-1
2020-01-02,129.00,129.00,124.00,126.00,-3.08,340.00,43030.00,-1
2020-01-05,127.00,136.00,127.00,128.00,1.59,404.00,52563.00,1
2020-01-06,128.00,128.00,128.00,128.00,0.00,100.00,12800.00,0
2020-01-07,130.00,134.00,130.00,130.00,1.56,3156.00,411080.00,1
2020-01-08,132.00,132.00,130.00,130.00,0.00,1586.00,206945.00,0
2020-01-09,132.00,134.00,132.00,132.00,1.54,322.00,42548.00,1
2020-01-12,132.00,134.00,130.00,133.00,0.76,3938.00,522092.00,1
2020-01-13,135.00,137.00,132.00,135.00,1.50,10993.00,1482636.00,1
2020-01-14,135.00,141.00,133.00,141.00,4.44,4136.00,561843.00,1
2020-01-15,139.00,147.00,135.00,141.00,0.00,11096.00,1521936.00,0
2020-01-16,143.00,147.00,139.00,141.00,0.00,4778.00,681758.00,0
2020-01-19,143.00,155.00,143.00,155.00,9.93,21422.00,3226322.00,1
2020-01-20,152.00,155.00,147.00,151.00,-2.58,23606.00,3536719.00,-1
2020-01-21,151.00,154.00,146.00,148.00,-1.99,6188.00,923602.00,-1
2020-01-22,149.00,154.00,147.00,152.00,2.70,5013.00,748436.00,1
2020-01-23,152.00,153.00,147.00,147.00,-3.29,4250.00,639314.00,-1
2020-01-26,145.00,149.00,145.00,145.00,-1.36,2007.00,293315.00,-1
2020-01-27,147.00,151.00,143.00,148.00,2.07,4043.00,593374.00,1
2020-01-28,150.00,152.00,146.00,146.00,-1.35,687.00,100779.00,-1
2020-01-29,145.00,147.00,142.00,142.00,-2.74,1275.00,183315.00,-1
2020-01-30,144.00,150.00,143.00,143.00,0.70,2977.00,431800.00,1
2020-02-02,144.00,148.00,144.00,146.00,2.10,2692.00,397406.00,1
2020-02-03,144.00,144.00,142.00,142.00,-2.74,70.00,10000.00,-1
2020-02-04,144.00,153.00,144.00,148.00,4.23,2403.00,353454.00,1
2020-02-05,150.00,152.00,147.00,148.00,0.00,3226.00,479708.00,0
2020-02-06,150.00,150.00,144.00,149.00,0.68,1640.00,239127.00,1
2020-02-09,151.00,160.00,150.00,151.00,1.34,3248.00,495839.00,1
2020-02-10,150.00,150.00,146.00,146.00,-3.31,4440.00,653760.00,-1
2020-02-11,148.00,150.00,146.00,147.00,0.68,4619.00,680108.00,1
2020-02-12,149.00,153.00,147.00,147.00,0.00,2298.00,344202.00,0
2020-02-13,149.00,157.00,147.00,148.00,0.68,1400.00,210014.00,1
2020-02-16,150.00,156.00,149.00,150.00,1.35,2270.00,341830.00,1
2020-02-17,147.00,156.00,147.00,152.00,1.33,7263.00,1110063.00,1
2020-02-18,154.00,154.00,150.00,152.00,0.00,4669.00,706328.00,0
2020-02-19,152.00,163.00,152.00,153.00,0.66,3727.00,579547.00,1
2020-02-20,156.00,156.00,153.00,153.00,0.00,3484.00,539213.00,0
2020-02-23,155.00,161.00,152.00,158.00,3.27,12329.00,1935061.00,1
2020-02-24,161.00,165.00,152.00,158.00,0.00,7378.00,1181333.00,0
2020-02-25,157.00,165.00,157.00,165.00,4.43,9385.00,1524873.00,1
2020-02-26,168.00,177.00,165.00,171.00,3.64,4877.00,837926.00,1
2020-02-27,170.00,172.00,167.00,169.00,-1.17,6568.00,1109710.00,-1
2020-03-01,170.00,175.00,170.00,171.00,1.18,12805.00,2210649.00,1
2020-03-02,168.00,170.00,165.00,166.00,-2.92,2098.00,351012.00,-1
2020-03-03,163.00,169.00,163.00,164.00,-1.20,12011.00,1998533.00,-1
2020-03-04,161.00,167.00,157.00,157.00,-4.27,8411.00,1343946.00,-1
2020-03-05,157.00,163.00,157.00,158.00,0.64,2399.00,380642.00,1
2020-03-10,155.00,155.00,155.00,155.00,-1.90,300.00,46500.00,-1
2020-03-11,152.00,161.00,150.00,161.00,3.87,5865.00,912696.00,1
2020-03-12,160.00,160.00,157.00,157.00,-2.48,660.00,105120.00,-1
2020-03-15,157.00,157.00,148.00,150.00,-4.46,2512.00,377308.00,-1
2020-03-16,150.00,150.00,146.00,146.00,-2.67,3587.00,527097.00,-1
2020-03-17,145.00,145.00,138.00,138.00,-5.48,9310.00,1320020.00,-1
2020-03-18,136.00,136.00,132.00,134.00,-2.90,6180.00,824050.00,-1
2020-03-19,132.00,138.00,130.00,138.00,2.99,4430.00,586812.00,1
2020-03-22,136.00,136.00,136.00,136.00,-1.45,50.00,6800.00,-1
2020-05-13,134.00,134.00,132.00,132.00,-2.94,72.00,9584.00,-1
2020-06-29,134.00,142.00,134.00,140.00,6.82,5176.00,725476.00,1
2020-06-30,142.00,146.00,142.00,146.00,4.29,680.00,97760.00,1
2020-07-01,146.00,148.00,146.00,148.00,1.37,129.00,18892.00,1
2020-07-02,150.00,156.00,150.00,153.00,3.38,1972.00,298261.00,1
2020-07-05,153.00,158.00,148.00,148.00,-3.27,810.00,124545.00,-1
2020-07-06,150.00,150.00,150.00,150.00,1.35,170.00,25500.00,1
2020-07-07,151.00,151.00,148.00,148.00,-1.33,6692.00,995602.00,-1
2020-07-08,150.00,150.00,147.00,147.00,-0.68,1451.00,213481.00,-1
2020-07-09,147.00,147.00,145.00,146.00,-0.68,1636.00,239840.00,-1
2020-07-12,146.00,146.00,145.00,145.00,-0.68,300.00,43600.00,-1
2020-07-13,147.00,147.00,145.00,145.00,0.00,3595.00,523730.00,0
2020-07-14,138.00,146.00,138.00,141.00,-2.76,6741.00,966346.00,-1
2020-07-15,134.00,148.00,134.00,145.00,2.84,1550.00,220821.00,1
2020-07-16,144.00,153.00,144.00,150.00,3.45,2017.00,300382.00,1
2020-07-20,157.00,165.00,149.00,151.00,0.67,6656.00,1048640.00,1
2020-07-21,154.00,159.00,151.00,152.00,0.66,5287.00,812682.00,1
2020-07-22,152.00,152.00,149.00,149.00,-1.97,1844.00,277563.00,-1
2020-07-23,147.00,154.00,147.00,153.00,2.68,1365.00,202705.00,1
2020-07-26,155.00,158.00,151.00,158.00,3.27,8432.00,1308771.00,1
2020-07-27,161.00,161.00,153.00,153.00,-3.16,5925.00,911605.00,-1
2020-07-28,156.00,156.00,153.00,153.00,0.00,1680.00,258400.00,0
2020-07-29,152.00,154.00,152.00,154.00,0.65,2397.00,367118.00,1
2020-07-30,152.00,153.00,151.00,151.00,-1.95,1920.00,290460.00,-1
2020-08-02,151.00,152.00,148.00,148.00,-1.99,3270.00,488230.00,-1
2020-08-03,150.00,150.00,149.00,150.00,1.35,1434.00,214330.00,1
2020-08-05,148.00,149.00,145.00,145.00,-3.33,2011.00,296618.00,-1
2020-08-06,147.00,150.00,145.00,145.00,0.00,2881.00,428078.00,0
2020-08-09,147.00,150.00,147.00,150.00,3.45,530.00,79040.00,1
2020-08-10,152.00,155.00,152.00,154.00,2.67,2672.00,410608.00,1
2020-08-11,153.00,155.00,152.00,154.00,0.00,10745.00,1647554.00,0
2020-08-12,151.00,152.00,151.00,152.00,-1.30,867.00,131666.00,-1
2020-08-13,152.00,152.00,151.00,151.00,-0.66,610.00,92620.00,-1
2020-08-16,150.00,150.00,148.00,150.00,-0.66,2780.00,415700.00,-1
2020-08-17,149.00,150.00,146.00,148.00,-1.33,3145.00,464280.00,-1
2020-08-18,149.00,153.00,149.00,152.00,2.70,665.00,101080.00,1
2020-08-19,151.00,151.00,149.00,149.00,-1.97,6921.00,1040581.00,-1
